Mode,Band,Node,Lv,x,y, tuning OK
0,1,00,0,0,0,0
0,1,01,0,0,0,0
0,1,02,0,0,0,0
0,1,03,0,0,0,0
0,1,04,0,0,0,0
0,1,05,0,0,0,0
0,1,06,0,0,0,0
0,1,07,0,0,0,0
0,1,08,0,0,0,0
0,1,09,0,0,0,0
0,1,10,70.2141036987305,0.286863833665848,0.302715450525284,0
0,1,11,140.064376831055,0.305053383111954,0.305064618587494,1
0,1,12,316.514068603516,0.305007934570313,0.305228382349014,1
0,1,13,434.028411865234,0.304512441158295,0.305451452732086,1
0,1,14,499.480255126953,0.304991155862808,0.304846793413162,1
0,1,15,503.882385253906,0.304780334234238,0.304771065711975,1
0,1,16,0,0,0,0
0,1,17,0,0,0,0
0,1,18,0,0,0,0
0,1,19,0,0,0,0
0,1,20,0,0,0,0
0,1,21,0,0,0,0
0,1,22,0,0,0,0
0,1,23,0,0,0,0
0,1,24,0,0,0,0
