Mode,Band,Node,Lv,x,y, tuning OK
0,2,00,0,0,0,0
0,2,01,0.0283909998834133,0.313004553318024,0.358124941587448,0
0,2,02,0.028787799179554,0.303320556879044,0.333372712135315,0
0,2,03,0.0878024995326996,0.305069327354431,0.321085840463638,1
0,2,04,0.18275760114193,0.305848121643066,0.322132468223572,1
0,2,05,0.318720489740372,0.304553836584091,0.321668267250061,1
0,2,06,0.497421592473984,0.304274767637253,0.32048761844635,1
0,2,07,0.979683816432953,0.305228233337402,0.320867300033569,1
0,2,08,1.65520167350769,0.304710000753403,0.321173638105392,1
0,2,09,2.51484203338623,0.305096983909607,0.321104854345322,1
0,2,10,4.83718585968018,0.304830104112625,0.320742607116699,1
0,2,11,8.04357528686523,0.305597901344299,0.320415377616882,1
0,2,12,12.1393213272095,0.304584681987762,0.32058396935463,1
0,2,13,17.1358757019043,0.304694145917892,0.321544200181961,1
0,2,14,23.0491523742676,0.30468624830246,0.321057945489883,1
0,2,15,37.9423675537109,0.304686188697815,0.321324229240417,1
0,2,16,57.0380477905273,0.304930716753006,0.321478724479675,1
0,2,17,80.051628112793,0.304800182580948,0.321381390094757,1
0,2,18,107.734268188477,0.304702937602997,0.321368932723999,1
0,2,19,140.159759521484,0.305177837610245,0.321194440126419,1
0,2,20,315.952117919922,0.305136382579803,0.32041797041893,1
0,2,21,434.241455078125,0.304674804210663,0.320560902357101,1
0,2,22,465.718475341797,0.305359393358231,0.321050852537155,1
0,2,23,500.978302001953,0.304823666810989,0.321188777685165,1
0,2,24,504.873748779297,0.305314868688583,0.321362376213074,1
1,2,00,0,0,0,0
1,2,01,0.0284157004207373,0.314399391412735,0.357861876487732,0
1,2,02,0.0296483002603054,0.305675476789474,0.329731106758118,0
1,2,03,0.0877896025776863,0.304598540067673,0.32209500670433,1
1,2,04,0.182809203863144,0.304119199514389,0.32069319486618,1
1,2,05,0.319772809743881,0.305052101612091,0.320878118276596,1
1,2,06,0.497260987758636,0.305612564086914,0.321347564458847,1
1,2,07,0.980272173881531,0.305239945650101,0.320774078369141,1
1,2,08,1.65254175662994,0.305267363786697,0.321237623691559,1
1,2,09,2.51236128807068,0.305186212062836,0.321320444345474,1
1,2,10,4.84320306777954,0.305581241846085,0.321158885955811,1
1,2,11,8.02666664123535,0.304865479469299,0.320986270904541,1
1,2,12,12.1388731002808,0.305252283811569,0.321342557668686,1
1,2,13,17.1010513305664,0.304926753044128,0.321168780326843,1
1,2,14,23.0418128967285,0.304945230484009,0.320621103048325,1
1,2,15,37.8567314147949,0.304762691259384,0.321488350629807,1
1,2,16,56.8417625427246,0.305185973644257,0.32058197259903,1
1,2,17,80.2091064453125,0.304735690355301,0.320952117443085,1
1,2,18,107.776008605957,0.304588258266449,0.320770680904388,1
1,2,19,139.992828369141,0.304419964551926,0.321372777223587,1
1,2,20,316.486297607422,0.305435001850128,0.321172684431076,1
1,2,21,433.357391357422,0.305163770914078,0.320902466773987,1
1,2,22,466.731079101563,0.304934620857239,0.320947527885437,1
1,2,23,500.010467529297,0.304756492376328,0.320668429136276,1
1,2,24,503.107635498047,0.304556787014008,0.32037165760994,1
4,1,00,0,0,0,0
4,1,01,0.0295461993664503,0.315556198358536,0.359069347381592,0
4,1,02,0.0293752998113632,0.314301401376724,0.359506338834763,0
4,1,03,0.0293276999145746,0.314402669668198,0.358458787202835,0
4,1,04,0.027547700330615,0.314000248908997,0.359335005283356,0
4,1,05,0.0384273007512093,0.305592775344849,0.321037590503693,1
4,1,06,0.055689599364996,0.30581122636795,0.311455935239792,0
4,1,07,0.117764003574848,0.305448651313782,0.32060644030571,1
4,1,08,0.198709204792976,0.305134654045105,0.321031004190445,1
4,1,09,0.301161706447601,0.305054038763046,0.321329861879349,1
4,1,10,0.582108199596405,0.304396599531174,0.320959478616714,1
4,1,11,0.963572680950165,0.305262714624405,0.321464329957962,1
4,1,12,1.45052874088287,0.304939359426498,0.32118359208107,1
4,1,13,2.05041217803955,0.304520934820175,0.320722103118896,1
4,1,14,2.77595782279968,0.304960608482361,0.321404695510864,1
4,1,15,4.54901742935181,0.305169373750687,0.32135796546936,1
4,1,16,6.83233594894409,0.304852664470673,0.321417897939682,1
4,1,17,9.62925338745117,0.304731994867325,0.320985853672028,1
4,1,18,12.9160623550415,0.305219262838364,0.32154706120491,1
4,1,19,16.8302993774414,0.305042117834091,0.320598632097244,1
4,1,20,37.9346694946289,0.304615616798401,0.321335881948471,1
4,1,21,52.1606101989746,0.304490447044373,0.320879638195038,1
4,1,22,56.0182151794434,0.304864287376404,0.321003824472427,1
4,1,23,60.1539306640625,0.305154889822006,0.321279913187027,1
4,1,24,60.4131660461426,0.304661899805069,0.320920497179031,1
