Mode,Band,Node,Lv,x,y, tuning OK
0,1,00,0,0,0,0
0,1,01,0.00619130022823811,0.340391159057617,0.390734165906906,0
0,1,02,0.035418801009655,0.300255835056305,0.320543438196182,0
0,1,03,0.0734554976224899,0.303528606891632,0.310690253973007,0
0,1,04,0.196018993854523,0.303932905197144,0.332246005535126,0
0,1,05,0.412061303853989,0.303760886192322,0.323138058185577,0
0,1,06,0.541309416294098,0.309698462486267,0.31578728556633,0
0,1,07,1.23077535629272,0.30451163649559,0.318016439676285,0
0,1,08,1.83836805820465,0.306204587221146,0.3181092441082,0
0,1,09,3.11784172058105,0.305471003055573,0.323377907276154,0
0,1,10,5.90045785903931,0.305254489183426,0.319704174995422,0
0,1,11,9.65111064910889,0.304727703332901,0.320908397436142,1
0,1,12,14.5366401672363,0.30558580160141,0.321264386177063,1
0,1,13,20.5586280822754,0.304532140493393,0.321586132049561,1
0,1,14,27.7012977600098,0.304980307817459,0.321610420942307,1
0,1,15,45.5439720153809,0.30536550283432,0.321630001068115,1
0,1,16,68.4217224121094,0.304834872484207,0.320870399475098,1
0,1,17,96.0979614257813,0.304747432470322,0.320823580026627,1
0,1,18,129.595657348633,0.30517566204071,0.320638954639435,1
0,1,19,167.884506225586,0.305410772562027,0.321120858192444,1
0,1,20,379.379119873047,0.305041313171387,0.321149319410324,1
0,1,21,519.840759277344,0.305028289556503,0.320803642272949,1
0,1,22,558.36181640625,0.304947048425674,0.320599138736725,1
0,1,23,600.483642578125,0.304588496685028,0.320859909057617,1
0,1,24,0,0,0,0
0,2,00,0,0,0,0
0,2,01,0.00612290017306805,0.350996971130371,0.397036612033844,0
0,2,02,0.0201866999268532,0.309579491615295,0.337407171726227,0
0,2,03,0.0472202003002167,0.305570274591446,0.316114038228989,0
0,2,04,0.0955998972058296,0.302952110767365,0.32450670003891,0
0,2,05,0.221172705292702,0.307598769664764,0.31825590133667,0
0,2,06,0.352284014225006,0.303091257810593,0.328615576028824,0
0,2,07,0.604822993278503,0.305325567722321,0.319531589746475,0
0,2,08,1.11055159568787,0.304063379764557,0.310784846544266,0
0,2,09,1.55641901493073,0.307280570268631,0.312944084405899,0
0,2,10,3.42486953735352,0.305185765028,0.320454657077789,0
0,2,11,5.50118780136108,0.304767847061157,0.321099013090134,1
0,2,12,8.29036903381348,0.305248200893402,0.3211669921875,1
0,2,13,10.8565368652344,0.306024253368378,0.31450828909874,0
0,2,14,15.7635345458984,0.305467158555984,0.320899218320847,1
0,2,15,25.9854526519775,0.30516529083252,0.320900619029999,1
0,2,16,38.9909858703613,0.305223256349564,0.320982217788696,1
0,2,17,54.8852615356445,0.305040121078491,0.320389002561569,1
0,2,18,73.7656860351563,0.304834574460983,0.320375740528107,1
0,2,19,95.7896957397461,0.305089712142944,0.320860415697098,1
0,2,20,216.222106933594,0.304947435855865,0.320726007223129,1
0,2,21,296.283386230469,0.304654181003571,0.321059316396713,1
0,2,22,318.465270996094,0.30519562959671,0.32150337100029,1
0,2,23,342.571258544922,0.305507510900497,0.320933729410172,1
0,2,24,0,0,0,0
0,3,00,0,0,0,0
0,3,01,0.00591709977015853,0.340843141078949,0.376472920179367,0
0,3,02,0.00928189978003502,0.302098572254181,0.308499962091446,0
0,3,03,0.0231961999088526,0.31063374876976,0.332183390855789,0
0,3,04,0.0544389002025127,0.306026041507721,0.330323904752731,0
0,3,05,0.0739232003688812,0.302695780992508,0.320205837488174,0
0,3,06,0.149105906486511,0.31008169054985,0.31616947054863,0
0,3,07,0.302961796522141,0.309660851955414,0.318640500307083,0
0,3,08,0.413716614246368,0.307511210441589,0.304802417755127,0
0,3,09,0.814254879951477,0.304479956626892,0.326927185058594,0
0,3,10,1.6440646648407,0.304120182991028,0.320472419261932,0
0,3,11,2.42451620101929,0.305539101362228,0.319240182638168,0
0,3,12,3.8732476234436,0.304783135652542,0.320909947156906,1
0,3,13,5.34366989135742,0.305786043405533,0.317708671092987,0
0,3,14,7.39067888259888,0.305261969566345,0.320974290370941,1
0,3,15,12.1306228637695,0.304882049560547,0.320431023836136,1
0,3,16,18.216703414917,0.304412245750427,0.320690184831619,1
0,3,17,25.6943302154541,0.304633289575577,0.321261793375015,1
0,3,18,34.5849494934082,0.305279046297073,0.321262836456299,1
0,3,19,44.818244934082,0.30493089556694,0.321000248193741,1
