Mode,Band,Node,Lv,x,y, tuning OK
0,0,00,0,0,0,0
0,0,01,0.00827610027045012,0.33854877948761,0.385963529348373,0
0,0,02,0.0382285006344318,0.303402185440063,0.32379087805748,0
0,0,03,0.131533905863762,0.303247183561325,0.325110197067261,0
0,0,04,0.274196088314056,0.3057621717453,0.31651172041893,0
0,0,05,0.51759922504425,0.301559954881668,0.325069218873978,0
0,0,06,0.751792311668396,0.308312505483627,0.317785859107971,0
0,0,07,1.52180087566376,0.305363744497299,0.315696805715561,0
0,0,08,2.76885223388672,0.305032461881638,0.322826057672501,0
0,0,09,4.00943660736084,0.304680168628693,0.321230560541153,0
0,0,10,7.75863933563232,0.305277824401855,0.321162104606628,1
0,0,11,12.8324823379517,0.30512809753418,0.320538103580475,1
0,0,12,19.4042472839355,0.305221170186996,0.321468561887741,1
0,0,13,27.4243278503418,0.305163115262985,0.320480972528458,1
0,0,14,36.8996429443359,0.304715037345886,0.320453345775604,1
0,0,15,60.8589248657227,0.305247634649277,0.321607261896133,1
0,0,16,91.2541122436523,0.304728716611862,0.321365296840668,1
0,0,17,128.368865966797,0.305356085300446,0.320981651544571,1
0,0,18,172.634536743164,0.305280089378357,0.321264922618866,1
0,0,19,224.160934448242,0.304776102304459,0.320724457502365,1
0,0,20,504.837646484375,0.305589377880096,0.321520954370499,1
0,0,21,694.763977050781,0.30523344874382,0.320691168308258,1
0,0,22,745.988403320313,0.304824948310852,0.320746093988419,1
0,0,23,800.522399902344,0.304399251937866,0.32096990942955,1
0,0,24,0,0,0,0
0,1,00,0,0,0,0
0,1,01,0.00561549980193377,0.344479113817215,0.377573519945145,0
0,1,02,0.0344786010682583,0.307343780994415,0.330073624849319,0
0,1,03,0.106648102402687,0.305682331323624,0.32766929268837,0
0,1,04,0.205116704106331,0.303131610155106,0.325559437274933,0
0,1,05,0.387582391500473,0.303282618522644,0.326982587575912,0
0,1,06,0.502338707447052,0.310797959566116,0.315145939588547,0
0,1,07,1.20585405826569,0.30594727396965,0.31687119603157,0
0,1,08,1.90456569194794,0.305355280637741,0.317081093788147,0
0,1,09,2.95931172370911,0.305309802293777,0.31652820110321,0
0,1,10,5.8069429397583,0.304907292127609,0.321442306041718,1
0,1,11,9.64137935638428,0.305359810590744,0.321604043245316,1
0,1,12,14.3108291625977,0.304613262414932,0.320099860429764,0
0,1,13,20.5121440887451,0.304695099592209,0.32064288854599,1
0,1,14,27.6823654174805,0.304404199123383,0.321145594120026,1
0,1,15,45.506290435791,0.305108636617661,0.3213871717453,1
