Mode,Band,Node,Lv,x,y, tuning OK
0,1,22,560.271240234375,0.30510139465332,0.320767641067505,1
0,1,23,599.320190429688,0.305182278156281,0.321294158697128,1
0,1,24,0,0,0,0
0,2,00,0,0,0,0
0,2,01,0.00943069998174906,0.342433571815491,0.391284495592117,0
0,2,02,0.0199679993093014,0.30296066403389,0.326586157083511,0
0,2,03,0.0433062016963959,0.302509158849716,0.325990676879883,0
0,2,04,0.129046097397804,0.303996443748474,0.317589312791824,0
0,2,05,0.221622094511986,0.303478598594666,0.328395634889603,0
0,2,06,0.301003098487854,0.306371927261353,0.306998163461685,0
0,2,07,0.629635512828827,0.30544900894165,0.324749529361725,0
0,2,08,1.15519165992737,0.304863542318344,0.323369652032852,0
0,2,09,1.86959934234619,0.304119169712067,0.327453225851059,0
0,2,10,3.20458459854126,0.306528866291046,0.317519158124924,0
0,2,11,5.30084466934204,0.305881530046463,0.317950874567032,0
0,2,12,8.26817893981934,0.305171698331833,0.321571916341782,1
0,2,13,11.7152729034424,0.305453211069107,0.320401340723038,1
0,2,14,15.7804460525513,0.30533754825592,0.321222245693207,1
0,2,15,25.918249130249,0.305277824401855,0.321233928203583,1
0,2,16,38.9150772094727,0.305179864168167,0.321274220943451,1
0,2,17,54.7749404907227,0.305143982172012,0.321096569299698,1
0,2,18,73.9375228881836,0.305550873279572,0.320849448442459,1
0,2,19,95.8037643432617,0.30514258146286,0.320890814065933,1
0,2,20,216.407501220703,0.305043756961823,0.321057915687561,1
0,2,21,296.599151611328,0.304627746343613,0.32060694694519,1
0,2,22,319.030792236328,0.305033385753632,0.320711612701416,1
0,2,23,341.319061279297,0.305149495601654,0.321399599313736,1
0,2,24,0,0,0,0
0,3,00,0,0,0,0
0,3,01,0,0,0,0
0,3,02,0,0,0,0
0,3,03,0,0,0,0
0,3,04,0,0,0,0
0,3,05,0,0,0,0
0,3,06,0,0,0,0
0,3,07,0.351701200008392,0.30755802989006,0.317922800779343,0
0,3,08,0.513242900371552,0.306484073400497,0.308084458112717,0
0,3,09,0.841709315776825,0.302762001752853,0.327413767576218,0
0,3,10,1.44223082065582,0.305641621351242,0.314496487379074,0
0,3,11,2.45524096488953,0.303807944059372,0.317178577184677,0
0,3,12,3.91327118873596,0.304787158966064,0.323932021856308,0
0,3,13,5.46806716918945,0.304689586162567,0.32046177983284,1
0,3,14,7.55199193954468,0.304729759693146,0.324731588363647,0
0,3,15,12.1538219451904,0.30554524064064,0.320458561182022,1
0,3,16,18.2245426177979,0.305201709270477,0.320986688137054,1
0,3,17,25.6716289520264,0.304726481437683,0.321079522371292,1
0,3,18,34.4661979675293,0.305504977703094,0.321239799261093,1
0,3,19,44.8795623779297,0.305058360099792,0.321220934391022,1
0,3,20,101.270202636719,0.305110335350037,0.320983171463013,1
0,3,21,138.852905273438,0.304796606302261,0.321014374494553,1
0,3,22,148.868286132813,0.305415451526642,0.321352005004883,1
0,3,23,159.803466796875,0.304827600717545,0.320823043584824,1
0,3,24,0,0,0,0
0,4,00,0,0,0,0
0,4,01,0,0,0,0
0,4,02,0,0,0,0
0,4,03,0,0,0,0
0,4,04,0,0,0,0
0,4,05,0,0,0,0
0,4,06,0,0,0,0
0,4,07,0,0,0,0
0,4,08,0,0,0,0
0,4,09,0,0,0,0
0,4,10,0,0,0,0
0,4,11,0,0,0,0
0,4,12,0,0,0,0
0,4,13,0,0,0,0
0,4,14,0,0,0,0
0,4,15,0,0,0,0
0,4,16,0,0,0,0
0,4,17,0,0,0,0
0,4,18,0,0,0,0
0,4,19,0,0,0,0
0,4,20,0,0,0,0
0,4,21,0,0,0,0
0,4,22,0,0,0,0
0,4,23,0,0,0,0
0,4,24,0,0,0,0
0,5,00,0,0,0,0
0,5,01,0,0,0,0
0,5,02,0,0,0,0
0,5,03,0,0,0,0
0,5,04,0,0,0,0
0,5,05,0,0,0,0
0,5,06,0,0,0,0
0,5,07,0,0,0,0
0,5,08,0,0,0,0
0,5,09,0,0,0,0
0,5,10,0,0,0,0
0,5,11,0,0,0,0
0,5,12,0,0,0,0
0,5,13,0,0,0,0
0,5,14,0,0,0,0
0,5,15,0,0,0,0
0,5,16,0,0,0,0
0,5,17,0,0,0,0
0,5,18,0,0,0,0
0,5,19,0,0,0,0
0,5,20,0,0,0,0
0,5,21,0,0,0,0
0,5,22,0,0,0,0
0,5,23,0,0,0,0
0,5,24,0,0,0,0
0,6,00,0,0,0,0
0,6,01,0,0,0,0
0,6,02,0,0,0,0
0,6,03,0,0,0,0
0,6,04,0,0,0,0
0,6,05,0,0,0,0
0,6,06,0,0,0,0
0,6,07,0,0,0,0
0,6,08,0,0,0,0
0,6,09,0,0,0,0
0,6,10,0,0,0,0
0,6,11,0,0,0,0
0,6,12,0,0,0,0
0,6,13,0,0,0,0
0,6,14,0,0,0,0
0,6,15,0,0,0,0
0,6,16,0,0,0,0
0,6,17,0,0,0,0
0,6,18,0,0,0,0
0,6,19,0,0,0,0
0,6,20,0,0,0,0
0,6,21,0,0,0,0
0,6,22,0,0,0,0
0,6,23,0,0,0,0
0,6,24,0,0,0,0
0,7,00,0,0,0,0
0,7,01,0,0,0,0
0,7,02,0,0,0,0
0,7,03,0,0,0,0
0,7,04,0,0,0,0
0,7,05,0,0,0,0
0,7,06,0,0,0,0
0,7,07,0,0,0,0
0,7,08,0,0,0,0
0,7,09,0,0,0,0
0,7,10,0,0,0,0
0,7,11,0,0,0,0
0,7,12,0,0,0,0
0,7,13,0,0,0,0
0,7,14,0,0,0,0
0,7,15,0,0,0,0
0,7,16,0,0,0,0
0,7,17,0,0,0,0
0,7,18,0,0,0,0
0,7,19,0,0,0,0
0,7,20,0,0,0,0
0,7,21,0,0,0,0
0,7,22,0,0,0,0
0,7,23,0,0,0,0
0,7,24,0,0,0,0
0,8,00,0,0,0,0
0,8,01,0,0,0,0
0,8,02,0,0,0,0
0,8,03,0,0,0,0
0,8,04,0,0,0,0
0,8,05,0,0,0,0
0,8,06,0,0,0,0
0,8,07,0,0,0,0
0,8,08,0,0,0,0
0,8,09,0,0,0,0
0,8,10,0,0,0,0
0,8,11,0,0,0,0
0,8,12,0,0,0,0
0,8,13,0,0,0,0
0,8,14,0,0,0,0
0,8,15,0,0,0,0
0,8,16,0,0,0,0
0,8,17,0,0,0,0
0,8,18,0,0,0,0
0,8,19,0,0,0,0
0,8,20,0,0,0,0
0,8,21,0,0,0,0
0,8,22,0,0,0,0
0,8,23,0,0,0,0
0,8,24,0,0,0,0
0,9,00,0,0,0,0
0,9,01,0,0,0,0
0,9,02,0,0,0,0
0,9,03,0,0,0,0
0,9,04,0,0,0,0
0,9,05,0,0,0,0
0,9,06,0,0,0,0
0,9,07,0,0,0,0
0,9,08,0,0,0,0
0,9,09,0,0,0,0
0,9,10,0,0,0,0
0,9,11,0,0,0,0
0,9,12,0,0,0,0
0,9,13,0,0,0,0
0,9,14,0,0,0,0
0,9,15,0,0,0,0
0,9,16,0,0,0,0
0,9,17,0,0,0,0
0,9,18,0,0,0,0
0,9,19,0,0,0,0
0,9,20,0,0,0,0
0,9,21,0,0,0,0
0,9,22,0,0,0,0
0,9,23,0,0,0,0
0,9,24,0,0,0,0
