Mode,Band,Node,Lv,x,y, tuning OK
0,1,00,0,0,0,0
0,1,01,0.0095892995595932,0.333444505929947,0.394889533519745,0
0,1,02,0.0362762995064259,0.304841846227646,0.322525680065155,0
0,1,03,0.106911100447178,0.303461790084839,0.309309422969818,0
0,1,04,0.187330901622772,0.306935250759125,0.323452264070511,0
0,1,05,0.307768791913986,0.306226491928101,0.311600178480148,0
0,1,06,0.495934993028641,0.308639079332352,0.303859382867813,0
0,1,07,1.19012522697449,0.304607003927231,0.326219797134399,0
0,1,08,2.05545163154602,0.304678320884705,0.321879416704178,0
0,1,09,2.87370610237122,0.305279195308685,0.315767288208008,0
0,1,10,5.95424032211304,0.304850041866302,0.32192787528038,0
0,1,11,9.65078258514404,0.305013120174408,0.321365296840668,1
0,1,12,14.5432567596436,0.304677546024323,0.321295589208603,1
0,1,13,20.5351848602295,0.305413633584976,0.320932507514954,1
0,1,14,27.6467876434326,0.30475440621376,0.32053878903389,1
0,1,15,45.498420715332,0.304932236671448,0.320677906274796,1
0,1,16,68.4340667724609,0.304666459560394,0.321066409349442,1
0,1,17,96.3506088256836,0.304840922355652,0.321398377418518,1
0,1,18,129.457336425781,0.305560618638992,0.321043103933334,1
0,1,19,167.97526550293,0.304806262254715,0.321259111166,1
0,1,20,379.474243164063,0.304691731929779,0.321069777011871,1
0,1,21,519.681884765625,0.304827094078064,0.320663243532181,1
0,1,22,559.772705078125,0.305506467819214,0.320491224527359,1
0,1,23,600.147827148438,0.304650843143463,0.321279644966125,1
0,1,24,0,0,0,0
0,2,00,0,0,0,0
0,2,01,0.0074923001229763,0.343308597803116,0.386374294757843,0
0,2,02,0.0199401993304491,0.303104400634766,0.318084865808487,0
0,2,03,0.0610006004571915,0.305301249027252,0.319828659296036,0
0,2,04,0.130241602659225,0.305439352989197,0.318489581346512,0
0,2,05,0.208012104034424,0.301869541406631,0.324801027774811,0
0,2,06,0.343386799097061,0.305116921663284,0.318867474794388,0
0,2,07,0.724589884281158,0.305130779743195,0.319321364164352,0
0,2,08,0.991121411323547,0.305960208177567,0.31402775645256,0
0,2,09,1.70068991184235,0.305015236139297,0.326247692108154,0
0,2,10,3.24142694473267,0.305402845144272,0.322106301784515,0
0,2,11,5.44147253036499,0.304906904697418,0.320359587669373,0
0,2,12,8.31594753265381,0.305175542831421,0.324249505996704,0
0,2,13,11.7074728012085,0.304538398981094,0.320456355810165,1
0,2,14,15.7762956619263,0.304873108863831,0.320468187332153,1
0,2,15,25.9689502716064,0.304658532142639,0.321496725082397,1
0,2,16,38.9211883544922,0.305164963006973,0.321232587099075,1
0,2,17,54.9542083740234,0.304898828268051,0.320943623781204,1
0,2,18,73.7588729858398,0.304480612277985,0.320696443319321,1
0,2,19,95.9445648193359,0.305125772953033,0.320866078138351,1
0,2,20,216.553512573242,0.304773479700089,0.320748507976532,1
0,2,21,297.061248779297,0.304531306028366,0.321054518222809,1
0,2,22,319.152221679688,0.304912567138672,0.320853561162949,1
0,2,23,342.159271240234,0.305608183145523,0.321549832820892,1
0,2,24,0,0,0,0
0,3,00,0,0,0,0
0,3,01,0.00594889977946877,0.341503530740738,0.397629827260971,0
0,3,02,0.00843499973416328,0.305320769548416,0.31106635928154,0
0,3,03,0.0263873003423214,0.303103774785995,0.311645060777664,0
0,3,04,0.0555771999061108,0.306998401880264,0.319043219089508,0
0,3,05,0.10202220082283,0.304699569940567,0.320495963096619,1
0,3,06,0.132661297917366,0.303924471139908,0.327424734830856,0
0,3,07,0.249012306332588,0.307253241539001,0.316276580095291,0
0,3,08,0.545944273471832,0.303739488124847,0.318668842315674,0
0,3,09,0.813182592391968,0.305029958486557,0.32173091173172,0
0,3,10,1.42167270183563,0.307064950466156,0.319373041391373,0
0,3,11,2.72415542602539,0.304590314626694,0.324362605810165,0
0,3,12,3.684415102005,0.3053357899189,0.31614625453949,0
0,3,13,5.47182989120483,0.304739087820053,0.321261167526245,1
0,3,14,7.38321018218994,0.304999381303787,0.321121513843536,1
0,3,15,12.1484756469727,0.305513560771942,0.321049094200134,1
0,3,16,18.2518749237061,0.30484065413475,0.321125358343124,1
0,3,17,25.7127838134766,0.305026113986969,0.320733577013016,1
0,3,18,34.543384552002,0.305411726236343,0.321590065956116,1
0,3,19,44.8191528320313,0.304974764585495,0.32122129201889,1
0,3,20,101.326278686523,0.305230796337128,0.321092188358307,1
0,3,21,138.982559204102,0.305030137300491,0.321076154708862,1
0,3,22,149.373016357422,0.304902702569962,0.321293950080872,1
0,3,23,159.685623168945,0.305482238531113,0.320836126804352,1
0,3,24,0,0,0,0
0,4,00,0,0,0,0
0,4,01,0.00603390019387007,0.337147623300552,0.381043493747711,0
0,4,02,0.00615630019456148,0.338466852903366,0.379393219947815,0
0,4,03,0.00609700009226799,0.339602470397949,0.399682730436325,0
0,4,04,0.00611479999497533,0.336044043302536,0.390929371118546,0
0,4,05,2.21272873878479,0.303786665201187,0.327418088912964,0
0,4,06,2.26984596252441,0.303754776716232,0.328091651201248,0
0,4,07,2.21518230438232,0.304670065641403,0.319681942462921,0
0,4,08,2.0577290058136,0.304961979389191,0.317796289920807,0
0,4,09,2.08953428268433,0.30489781498909,0.319596499204636,0
0,4,10,2.19273591041565,0.304045796394348,0.326411038637161,0
0,4,11,2.05517411231995,0.304915517568588,0.317672163248062,0
0,4,12,2.15547251701355,0.304094254970551,0.325107395648956,0
0,4,13,3.18980884552002,0.304075092077255,0.326304495334625,0
0,4,14,4.0037784576416,0.304953545331955,0.31924831867218,0
0,4,15,6.83487796783447,0.305044949054718,0.321093738079071,1
0,4,16,10.2521934509277,0.305380761623383,0.321449667215347,1
0,4,17,14.4663171768188,0.305091261863708,0.320378690958023,1
0,4,18,19.4050807952881,0.304756909608841,0.32076895236969,1
