5
0,1024,2048,3072,4095
0.0,0.0,2.0
974.0,24.0,0.0
1884.0,100.0,0.0
2736.0,234.0,0.0
3566.0,416.0,0.0
242.0,1013.0,13.0
1019.0,1028.0,15.0
1910.0,1054.0,3.0
2756.0,1098.0,0.0
3583.0,1179.0,0.0
647.0,1926.0,49.0
1142.0,1936.0,56.0
1982.0,1962.0,50.0
2811.0,2011.0,45.0
3633.0,2093.0,15.0
958.0,2773.0,138.0
1366.0,2783.0,140.0
2114.0,2812.0,137.0
2912.0,2862.0,132.0
3719.0,2943.0,126.0
1339.0,3646.0,273.0
1677.0,3657.0,271.0
2310.0,3685.0,272.0
3065.0,3732.0,281.0
3855.0,3820.0,291.0
143.0,5.0,986.0
993.0,29.0,991.0
1889.0,105.0,999.0
2733.0,242.0,1022.0
3558.0,427.0,1063.0
342.0,1025.0,996.0
1037.0,1034.0,1005.0
1915.0,1058.0,1012.0
2753.0,1105.0,1035.0
3575.0,1190.0,1075.0
682.0,1937.0,1019.0
1158.0,1943.0,1029.0
1986.0,1969.0,1035.0
2807.0,2021.0,1059.0
3623.0,2104.0,1101.0
980.0,2782.0,1070.0
1381.0,2789.0,1074.0
2118.0,2819.0,1081.0
2907.0,2872.0,1107.0
3708.0,2952.0,1152.0
1358.0,3652.0,1148.0
1688.0,3661.0,1149.0
2312.0,3691.0,1159.0
3059.0,3739.0,1190.0
3846.0,3823.0,1238.0
438.0,61.0,1924.0
1083.0,82.0,1930.0
1950.0,162.0,1941.0
2784.0,301.0,1974.0
3610.0,485.0,2028.0
560.0,1072.0,1936.0
1126.0,1078.0,1943.0
1976.0,1106.0,1954.0
2804.0,1157.0,1987.0
3627.0,1240.0,2039.0
798.0,1996.0,1962.0
1247.0,2000.0,1969.0
2048.0,2029.0,1980.0
2860.0,2081.0,2013.0
3675.0,2157.0,2065.0
1078.0,2845.0,2014.0
1465.0,2851.0,2017.0
2180.0,2882.0,2028.0
2960.0,2933.0,2062.0
3760.0,3007.0,2114.0
1449.0,3714.0,2090.0
1762.0,3723.0,2091.0
2373.0,3753.0,2104.0
3112.0,3798.0,2138.0
3898.0,3877.0,2188.0
798.0,188.0,2764.0
1264.0,213.0,2771.0
2058.0,290.0,2791.0
2879.0,420.0,2839.0
3696.0,591.0,2908.0
863.0,1146.0,2779.0
1304.0,1157.0,2786.0
2084.0,1188.0,2805.0
2900.0,1239.0,2852.0
3713.0,1322.0,2919.0
1025.0,2078.0,2810.0
1418.0,2085.0,2816.0
2157.0,2112.0,2836.0
2957.0,2158.0,2882.0
3760.0,2233.0,2946.0
1279.0,2931.0,2867.0
1619.0,2939.0,2873.0
2288.0,2965.0,2892.0
3056.0,3010.0,2936.0
3842.0,3088.0,2997.0
1611.0,3798.0,2954.0
1887.0,3806.0,2958.0
2475.0,3831.0,2979.0
3206.0,3873.0,3019.0
3981.0,3961.0,3078.0
1133.0,306.0,3680.0
1490.0,332.0,3684.0
2207.0,412.0,3697.0
3006.0,545.0,3732.0
3816.0,717.0,3795.0
1181.0,1238.0,3692.0
1526.0,1248.0,3696.0
2234.0,1279.0,3708.0
3026.0,1338.0,3743.0
3834.0,1432.0,3805.0
1307.0,2153.0,3716.0
1626.0,2162.0,3720.0
2309.0,2193.0,3733.0
3084.0,2251.0,3769.0
3883.0,2343.0,3832.0
1518.0,3027.0,3766.0
1808.0,3036.0,3769.0
2443.0,3066.0,3784.0
3188.0,3122.0,3822.0
3976.0,3207.0,3887.0
1815.0,3914.0,3845.0
2069.0,3922.0,3849.0
2639.0,3949.0,3868.0
3345.0,3994.0,3907.0
4095.0,4074.0,3976.0
