5
0,1024,2048,3072,4095
0.0,0.0,0.0
1060.0,40.0,5.0
1963.0,142.0,0.0
2882.0,302.0,0.0
3714.0,488.0,0.0
342.0,1100.0,9.0
1101.0,1115.0,26.0
1985.0,1138.0,10.0
2898.0,1175.0,0.0
3726.0,1231.0,0.0
708.0,2031.0,72.0
1227.0,2046.0,82.0
2049.0,2067.0,67.0
2940.0,2101.0,46.0
3759.0,2150.0,33.0
1012.0,2976.0,185.0
1432.0,2985.0,177.0
2168.0,3005.0,168.0
3017.0,3040.0,154.0
3821.0,3088.0,139.0
1375.0,3849.0,316.0
1680.0,3856.0,310.0
2340.0,3877.0,305.0
3133.0,3912.0,297.0
3922.0,3958.0,279.0
232.0,3.0,1030.0
1084.0,44.0,1041.0
1969.0,144.0,1043.0
2879.0,305.0,1058.0
3705.0,489.0,1081.0
459.0,1105.0,1034.0
1125.0,1114.0,1050.0
1992.0,1134.0,1052.0
2896.0,1172.0,1066.0
3719.0,1231.0,1088.0
745.0,2040.0,1058.0
1251.0,2048.0,1067.0
2059.0,2067.0,1071.0
2942.0,2101.0,1085.0
3756.0,2151.0,1106.0
1046.0,2982.0,1096.0
1454.0,2987.0,1094.0
2181.0,3005.0,1102.0
3023.0,3038.0,1117.0
3823.0,3088.0,1136.0
1405.0,3849.0,1135.0
1704.0,3854.0,1135.0
2358.0,3872.0,1146.0
3144.0,3904.0,1160.0
3928.0,3950.0,1177.0
556.0,68.0,1958.0
1155.0,105.0,1969.0
2005.0,203.0,1972.0
2903.0,361.0,1990.0
3724.0,535.0,2023.0
645.0,1138.0,1969.0
1195.0,1145.0,1978.0
2028.0,1165.0,1982.0
2921.0,1204.0,1999.0
3739.0,1264.0,2032.0
837.0,2075.0,1991.0
1314.0,2079.0,1992.0
2096.0,2098.0,1999.0
2966.0,2133.0,2016.0
3776.0,2185.0,2048.0
1124.0,3018.0,2021.0
1505.0,3021.0,2017.0
2217.0,3039.0,2028.0
3046.0,3073.0,2047.0
3843.0,3123.0,2077.0
1461.0,3888.0,2064.0
1746.0,3892.0,2065.0
2391.0,3909.0,2077.0
3164.0,3941.0,2095.0
3944.0,3985.0,2121.0
800.0,201.0,2892.0
1296.0,232.0,2894.0
2095.0,318.0,2900.0
2973.0,454.0,2918.0
3786.0,605.0,2952.0
855.0,1187.0,2901.0
1333.0,1195.0,2902.0
2118.0,1214.0,2908.0
2991.0,1252.0,2925.0
3802.0,1308.0,2958.0
1018.0,2128.0,2918.0
1440.0,2134.0,2917.0
2185.0,2152.0,2925.0
3032.0,2184.0,2942.0
3837.0,2231.0,2974.0
1280.0,3077.0,2947.0
1620.0,3082.0,2947.0
2306.0,3097.0,2956.0
3110.0,3127.0,2972.0
3904.0,3169.0,3001.0
1584.0,3947.0,2989.0
1851.0,3951.0,2991.0
2475.0,3965.0,2999.0
3226.0,3992.0,3015.0
4004.0,4030.0,3039.0
1085.0,327.0,3738.0
1495.0,351.0,3735.0
2231.0,416.0,3745.0
3069.0,532.0,3766.0
3866.0,666.0,3800.0
1131.0,1218.0,3747.0
1528.0,1224.0,3744.0
2255.0,1244.0,3755.0
3087.0,1284.0,3776.0
3883.0,1344.0,3809.0
1265.0,2180.0,3766.0
1622.0,2185.0,3765.0
2316.0,2204.0,3777.0
3127.0,2236.0,3797.0
3919.0,2285.0,3830.0
1483.0,3135.0,3798.0
1784.0,3139.0,3798.0
2429.0,3154.0,3810.0
3201.0,3181.0,3829.0
3988.0,3225.0,3859.0
1746.0,4001.0,3842.0
1994.0,4005.0,3845.0
2585.0,4018.0,3855.0
3313.0,4040.0,3871.0
4090.0,4078.0,3897.0
