0,0,0,0,0,0
64,0,0,0.0509361226887355,0.0239711715900543,0
128,0,0,0.214457052330008,0.10092615080882,0
192,0,0,0.523688011645404,0.246454078641179,0
255,0,0,0.993498357582094,0.46755265903473,0
0,64,0,0.0278128397007748,0.0724054995145877,0.00472095999437314
64,64,0,0.0787489623895103,0.096376671104642,0.00472095999437314
128,64,0,0.242269892030783,0.173331650323408,0.00472095999437314
192,64,0,0.551500851346179,0.318859578155767,0.00472095999437314
255,64,0,1.02131119728287,0.539958158549318,0.00472095999437314
0,128,0,0.117100778471194,0.304849862508563,0.0198767222771956
64,128,0,0.16803690115993,0.328821034098618,0.0198767222771956
128,128,0,0.331557830801203,0.405776013317383,0.0198767222771956
192,128,0,0.640788790116599,0.551303941149742,0.0198767222771956
255,128,0,1.11059913605329,0.772402521543293,0.0198767222771956
0,192,0,0.285951304344809,0.744420463738443,0.0485374626494199
64,192,0,0.336887427033544,0.768391635328497,0.0485374626494199
128,192,0,0.500408356674817,0.845346614547263,0.0485374626494199
192,192,0,0.809639315990213,0.990874542379622,0.0485374626494199
255,192,0,1.2794496619269,1.21197312277317,0.0485374626494199
0,255,0,0.542483587360383,1.41225403604508,0.0920813315391543
64,255,0,0.593419710049119,1.43622520763513,0.0920813315391543
128,255,0,0.756940639690392,1.5131801868539,0.0920813315391543
192,255,0,1.06617159900579,1.65870811468626,0.0920813315391543
255,255,0,1.53598194494248,1.87980669507981,0.0920813315391543
0,0,64,0.0207471013499946,0.00830093409210178,0.109252016543841
64,0,64,0.0716832240387301,0.0322721056821561,0.109252016543841
128,0,64,0.235204153680003,0.109227084900922,0.109252016543841
192,0,64,0.544435112995399,0.254755012733281,0.109252016543841
255,0,64,1.01424545893209,0.475853593126832,0.109252016543841
0,64,64,0.0485599410507694,0.0807064336066894,0.113972976538215
64,64,64,0.099496063739505,0.104677605196744,0.113972976538215
128,64,64,0.263016993380778,0.18163258441551,0.113972976538215
192,64,64,0.572247952696174,0.327160512247868,0.113972976538215
255,64,64,1.04205829863286,0.548259092641419,0.113972976538215
0,128,64,0.137847879821189,0.313150796600665,0.129128738821037
64,128,64,0.188784002509925,0.337121968190719,0.129128738821037
128,128,64,0.352304932151198,0.414076947409485,0.129128738821037
192,128,64,0.661535891466594,0.559604875241844,0.129128738821037
255,128,64,1.13134623740328,0.780703455635395,0.129128738821037
0,192,64,0.306698405694803,0.752721397830545,0.157789479193261
64,192,64,0.357634528383539,0.776692569420599,0.157789479193261
128,192,64,0.521155458024812,0.853647548639365,0.157789479193261
192,192,64,0.830386417340208,0.999175476471724,0.157789479193261
255,192,64,1.3001967632769,1.22027405686527,0.157789479193261
0,255,64,0.563230688710378,1.42055497013718,0.201333348082996
64,255,64,0.614166811399113,1.44452614172723,0.201333348082996
128,255,64,0.777687741040386,1.521481120946,0.201333348082996
192,255,64,1.08691870035578,1.66700904877836,0.201333348082996
255,255,64,1.55672904629247,1.88810762917191,0.201333348082996
0,0,128,0.0873518038878086,0.0349495360661111,0.459985255891553
64,0,128,0.138287926576544,0.0589207076561654,0.459985255891553
128,0,128,0.301808856217817,0.135875686874931,0.459985255891553
192,0,128,0.611039815533213,0.28140361470729,0.459985255891553
255,0,128,1.0808501614699,0.502502195100841,0.459985255891553
0,64,128,0.115164643588583,0.107355035580699,0.464706215885926
64,64,128,0.166100766277319,0.131326207170753,0.464706215885926
128,64,128,0.329621695918592,0.208281186389519,0.464706215885926
192,64,128,0.638852655233988,0.353809114221878,0.464706215885926
255,64,128,1.10866300117068,0.574907694615429,0.464706215885926
0,128,128,0.204452582359003,0.339799398574674,0.479861978168749
64,128,128,0.255388705047739,0.363770570164729,0.479861978168749
128,128,128,0.418909634689012,0.440725549383495,0.479861978168749
192,128,128,0.728140594004408,0.586253477215853,0.479861978168749
255,128,128,1.1979509399411,0.807352057609404,0.479861978168749
0,192,128,0.373303108232617,0.779369999804554,0.508522718540973
64,192,128,0.424239230921353,0.803341171394608,0.508522718540973
128,192,128,0.587760160562626,0.880296150613374,0.508522718540973
192,192,128,0.896991119878022,1.02582407844573,0.508522718540973
255,192,128,1.36680146581471,1.24692265883928,0.508522718540973
0,255,128,0.629835391248192,1.44720357211119,0.552066587430707
64,255,128,0.680771513936927,1.47117474370124,0.552066587430707
128,255,128,0.8442924435782,1.54812972292001,0.552066587430707
192,255,128,1.1535234028936,1.69365765075237,0.552066587430707
255,255,128,1.62333374883029,1.91475623114592,0.552066587430707
