5
0,1024,2048,3072,4095
4.0,0.0,0.0
1165.0,254.0,113.0
2140.0,671.0,375.0
3092.0,947.0,617.0
3943.0,1229.0,822.0
0.0,1085.0,160.0
1136.0,1123.0,232.0
2131.0,1242.0,440.0
3089.0,1400.0,650.0
3943.0,1595.0,845.0
0.0,2191.0,705.0
1023.0,2093.0,491.0
2095.0,2147.0,601.0
3074.0,2225.0,748.0
3938.0,2342.0,923.0
0.0,3247.0,1283.0
741.0,2987.0,716.0
2027.0,3027.0,782.0
3048.0,3085.0,897.0
3929.0,3179.0,1052.0
0.0,4010.0,1479.0
0.0,3896.0,1150.0
1920.0,3827.0,980.0
3013.0,3882.0,1081.0
3929.0,3967.0,1217.0
178.0,0.0,1028.0
1166.0,235.0,1037.0
2120.0,629.0,1089.0
3077.0,914.0,1175.0
3944.0,1223.0,1297.0
0.0,1075.0,1060.0
1138.0,1099.0,1058.0
2113.0,1203.0,1107.0
3077.0,1372.0,1191.0
3946.0,1592.0,1313.0
0.0,2152.0,1310.0
1030.0,2067.0,1118.0
2086.0,2119.0,1164.0
3072.0,2212.0,1246.0
3948.0,2349.0,1362.0
0.0,3261.0,1803.0
765.0,2984.0,1218.0
2030.0,3021.0,1262.0
3056.0,3091.0,1339.0
3944.0,3195.0,1448.0
0.0,4058.0,1942.0
0.0,3889.0,1527.0
1936.0,3839.0,1397.0
3028.0,3898.0,1469.0
3945.0,3984.0,1566.0
540.0,81.0,1959.0
1256.0,299.0,1963.0
2171.0,668.0,1991.0
3114.0,953.0,2039.0
3978.0,1260.0,2113.0
431.0,1112.0,1976.0
1232.0,1135.0,1976.0
2164.0,1239.0,2002.0
3114.0,1411.0,2049.0
3980.0,1626.0,2123.0
0.0,2121.0,2061.0
1133.0,2103.0,2009.0
2136.0,2152.0,2035.0
3107.0,2248.0,2081.0
3978.0,2379.0,2153.0
0.0,3312.0,2662.0
893.0,3021.0,2067.0
2079.0,3053.0,2091.0
3087.0,3123.0,2137.0
3970.0,3218.0,2206.0
0.0,4095.0,2788.0
0.0,3864.0,2195.0
1984.0,3866.0,2173.0
3055.0,3923.0,2218.0
3966.0,4001.0,2283.0
818.0,204.0,2868.0
1371.0,389.0,2873.0
2251.0,709.0,2892.0
3179.0,987.0,2932.0
4044.0,1292.0,2998.0
768.0,1143.0,2880.0
1351.0,1172.0,2883.0
2245.0,1274.0,2901.0
3179.0,1445.0,2940.0
4045.0,1655.0,3006.0
525.0,2127.0,2911.0
1271.0,2137.0,2909.0
2217.0,2187.0,2927.0
3170.0,2281.0,2966.0
4040.0,2408.0,3029.0
0.0,3212.0,3274.0
1082.0,3058.0,2954.0
2162.0,3092.0,2971.0
3150.0,3159.0,3009.0
4030.0,3248.0,3069.0
0.0,4095.0,3676.0
595.0,3887.0,3027.0
2069.0,3909.0,3038.0
3118.0,3962.0,3073.0
4020.0,4035.0,3129.0
1087.0,359.0,3680.0
1528.0,504.0,3687.0
2358.0,763.0,3701.0
3250.0,1036.0,3739.0
4095.0,1342.0,3790.0
1051.0,1195.0,3689.0
1510.0,1227.0,3695.0
2353.0,1325.0,3710.0
3250.0,1497.0,3747.0
4095.0,1705.0,3796.0
915.0,2179.0,3714.0
1442.0,2194.0,3718.0
2329.0,2240.0,3734.0
3244.0,2334.0,3771.0
4095.0,2459.0,3817.0
529.0,3112.0,3763.0
1289.0,3118.0,3757.0
2278.0,3148.0,3773.0
3226.0,3213.0,3808.0
4095.0,3300.0,3850.0
0.0,4095.0,4095.0
958.0,3941.0,3816.0
2193.0,3964.0,3829.0
3194.0,4018.0,3863.0
4092.0,4090.0,3903.0
