5
0,1024,2048,3072,4095
2.0,0.0,1.0
971.0,207.0,60.0
1822.0,523.0,226.0
2659.0,742.0,441.0
3489.0,989.0,635.0
582.0,1077.0,245.0
1097.0,1102.0,287.0
1865.0,1173.0,399.0
2694.0,1287.0,551.0
3522.0,1433.0,703.0
1106.0,1996.0,624.0
1420.0,2008.0,641.0
2037.0,2045.0,692.0
2813.0,2108.0,776.0
3600.0,2203.0,883.0
1652.0,2966.0,964.0
1843.0,2974.0,975.0
2334.0,2997.0,1011.0
3027.0,3037.0,1070.0
3752.0,3098.0,1157.0
2174.0,3864.0,1323.0
2318.0,3869.0,1331.0
2722.0,3886.0,1355.0
3310.0,3919.0,1396.0
3985.0,3976.0,1473.0
181.0,8.0,1002.0
991.0,210.0,1010.0
1823.0,518.0,1046.0
2659.0,733.0,1112.0
3492.0,984.0,1195.0
618.0,1077.0,1053.0
1110.0,1099.0,1062.0
1866.0,1167.0,1095.0
2696.0,1281.0,1154.0
3526.0,1431.0,1229.0
1125.0,1998.0,1177.0
1434.0,2010.0,1186.0
2044.0,2046.0,1216.0
2821.0,2111.0,1267.0
3609.0,2208.0,1333.0
1665.0,2973.0,1376.0
1854.0,2980.0,1384.0
2345.0,3003.0,1409.0
3037.0,3043.0,1447.0
3761.0,3104.0,1503.0
2184.0,3869.0,1612.0
2327.0,3875.0,1618.0
2732.0,3892.0,1635.0
3319.0,3924.0,1665.0
3993.0,3982.0,1728.0
487.0,74.0,1880.0
1068.0,258.0,1884.0
1862.0,542.0,1903.0
2690.0,753.0,1940.0
3514.0,1002.0,1984.0
730.0,1096.0,1911.0
1178.0,1116.0,1915.0
1904.0,1184.0,1932.0
2728.0,1298.0,1963.0
3548.0,1447.0,2001.0
1191.0,2017.0,1969.0
1484.0,2028.0,1974.0
2079.0,2063.0,1992.0
2851.0,2127.0,2021.0
3630.0,2222.0,2059.0
1705.0,2987.0,2082.0
1890.0,2994.0,2087.0
2376.0,3017.0,2104.0
3063.0,3057.0,2129.0
3781.0,3117.0,2170.0
2216.0,3883.0,2245.0
2359.0,3889.0,2250.0
2761.0,3906.0,2263.0
3342.0,3939.0,2287.0
4017.0,4000.0,2344.0
746.0,183.0,2824.0
1201.0,334.0,2826.0
1930.0,576.0,2839.0
2744.0,777.0,2869.0
3552.0,1026.0,2905.0
906.0,1119.0,2850.0
1295.0,1140.0,2852.0
1971.0,1207.0,2864.0
2781.0,1320.0,2887.0
3587.0,1467.0,2917.0
1308.0,2041.0,2888.0
1571.0,2052.0,2891.0
2142.0,2087.0,2905.0
2902.0,2151.0,2928.0
3669.0,2245.0,2958.0
1778.0,3011.0,2966.0
1956.0,3018.0,2970.0
2433.0,3040.0,2983.0
3109.0,3080.0,3003.0
3822.0,3141.0,3039.0
2274.0,3908.0,3081.0
2415.0,3914.0,3084.0
2810.0,3931.0,3095.0
3381.0,3965.0,3114.0
4066.0,4035.0,3168.0
1004.0,325.0,3691.0
1370.0,434.0,3692.0
2030.0,623.0,3703.0
2820.0,812.0,3727.0
3613.0,1059.0,3757.0
1124.0,1151.0,3713.0
1444.0,1172.0,3714.0
2069.0,1239.0,3723.0
2858.0,1351.0,3741.0
3647.0,1495.0,3766.0
1456.0,2072.0,3738.0
1689.0,2083.0,3740.0
2235.0,2118.0,3751.0
2975.0,2182.0,3769.0
3729.0,2277.0,3796.0
1884.0,3043.0,3798.0
2055.0,3050.0,3802.0
2518.0,3072.0,3813.0
3175.0,3112.0,3828.0
3883.0,3177.0,3862.0
2366.0,3944.0,3893.0
2502.0,3950.0,3896.0
2885.0,3967.0,3904.0
3442.0,4003.0,3922.0
4095.0,4083.0,3974.0
