5
0,1024,2048,3072,4095
0.0,3.0,1.0
929.0,95.0,34.0
1784.0,361.0,151.0
2595.0,718.0,354.0
3395.0,985.0,594.0
505.0,989.0,141.0
1035.0,1011.0,174.0
1833.0,1080.0,282.0
2619.0,1195.0,464.0
3416.0,1363.0,679.0
1105.0,1994.0,541.0
1400.0,2008.0,566.0
2046.0,2047.0,640.0
2767.0,2102.0,754.0
3508.0,2164.0,878.0
1699.0,2831.0,933.0
1893.0,2840.0,944.0
2350.0,2866.0,972.0
2984.0,2907.0,1016.0
3656.0,2967.0,1075.0
2237.0,3608.0,1164.0
2364.0,3615.0,1171.0
2725.0,3640.0,1195.0
3269.0,3695.0,1251.0
3923.0,3810.0,1359.0
55.0,7.0,958.0
923.0,96.0,966.0
1763.0,351.0,998.0
2558.0,678.0,1038.0
3338.0,904.0,1072.0
515.0,972.0,975.0
1017.0,990.0,982.0
1802.0,1045.0,1007.0
2575.0,1136.0,1042.0
3360.0,1278.0,1086.0
1069.0,1913.0,1043.0
1360.0,1924.0,1051.0
1997.0,1955.0,1073.0
2713.0,2001.0,1106.0
3457.0,2069.0,1162.0
1660.0,2751.0,1196.0
1854.0,2763.0,1205.0
2314.0,2799.0,1233.0
2966.0,2868.0,1292.0
3680.0,2999.0,1416.0
2317.0,3736.0,1580.0
2450.0,3754.0,1598.0
2829.0,3811.0,1656.0
3409.0,3927.0,1773.0
4095.0,4095.0,1948.0
455.0,498.0,2173.0
1185.0,583.0,2182.0
2014.0,822.0,2215.0
2809.0,1123.0,2257.0
3581.0,1329.0,2282.0
842.0,1401.0,2195.0
1293.0,1421.0,2204.0
2070.0,1484.0,2233.0
2844.0,1584.0,2269.0
3614.0,1712.0,2295.0
1376.0,2362.0,2282.0
1662.0,2372.0,2288.0
2286.0,2400.0,2303.0
2990.0,2436.0,2315.0
3702.0,2467.0,2315.0
1939.0,3172.0,2336.0
2124.0,3176.0,2336.0
2564.0,3186.0,2333.0
3175.0,3197.0,2323.0
3810.0,3216.0,2310.0
2399.0,3850.0,2314.0
2522.0,3851.0,2312.0
2866.0,3853.0,2307.0
3376.0,3864.0,2303.0
3979.0,3901.0,2311.0
614.0,587.0,2680.0
1142.0,645.0,2685.0
1940.0,808.0,2704.0
2723.0,1019.0,2740.0
3513.0,1210.0,2793.0
841.0,1224.0,2680.0
1220.0,1242.0,2686.0
1980.0,1302.0,2709.0
2760.0,1418.0,2754.0
3560.0,1601.0,2823.0
1306.0,2166.0,2742.0
1588.0,2176.0,2749.0
2204.0,2208.0,2771.0
2916.0,2263.0,2809.0
3643.0,2340.0,2862.0
1853.0,2983.0,2833.0
2039.0,2993.0,2840.0
2489.0,3026.0,2862.0
3121.0,3083.0,2900.0
3788.0,3170.0,2957.0
2412.0,3815.0,2978.0
2539.0,3822.0,2983.0
2894.0,3848.0,3000.0
3423.0,3899.0,3034.0
4061.0,3987.0,3091.0
877.0,613.0,3447.0
1218.0,663.0,3452.0
1948.0,802.0,3467.0
2701.0,985.0,3498.0
3502.0,1188.0,3560.0
1016.0,1180.0,3463.0
1325.0,1200.0,3469.0
2021.0,1264.0,3491.0
2772.0,1382.0,3535.0
3574.0,1571.0,3609.0
1443.0,2098.0,3560.0
1701.0,2111.0,3565.0
2262.0,2150.0,3582.0
2956.0,2217.0,3615.0
3683.0,2322.0,3665.0
1983.0,3017.0,3643.0
2151.0,3027.0,3648.0
2575.0,3057.0,3664.0
3194.0,3112.0,3694.0
3857.0,3199.0,3739.0
2522.0,3932.0,3785.0
2646.0,3943.0,3791.0
3001.0,3979.0,3813.0
3545.0,4052.0,3854.0
4095.0,4095.0,3924.0
