5
0,1024,2048,3072,4095
97.0,0.0,0.0
1150.0,100.0,63.0
1853.0,317.0,151.0
2804.0,636.0,309.0
3678.0,882.0,532.0
498.0,1142.0,171.0
948.0,1082.0,198.0
1892.0,1172.0,268.0
2841.0,1222.0,413.0
3694.0,1314.0,618.0
959.0,1896.0,520.0
1316.0,1908.0,538.0
2034.0,1915.0,586.0
2921.0,2003.0,697.0
3739.0,2157.0,851.0
1521.0,3123.0,962.0
1748.0,3123.0,972.0
2324.0,3147.0,1009.0
3112.0,3204.0,1080.0
3847.0,3254.0,1162.0
2117.0,4068.0,1316.0
2285.0,4068.0,1324.0
2751.0,4077.0,1346.0
3384.0,4095.0,1382.0
4022.0,4095.0,1419.0
243.0,0.0,1055.0
1017.0,163.0,1061.0
1848.0,286.0,1086.0
2774.0,568.0,1147.0
3646.0,894.0,1227.0
541.0,1085.0,1090.0
996.0,1064.0,1101.0
1887.0,1141.0,1126.0
2813.0,1249.0,1183.0
3670.0,1401.0,1259.0
987.0,2035.0,1204.0
1334.0,2050.0,1213.0
2040.0,2064.0,1237.0
2921.0,2117.0,1287.0
3734.0,2201.0,1347.0
1541.0,3095.0,1379.0
1766.0,3092.0,1385.0
2341.0,3103.0,1406.0
3124.0,3139.0,1440.0
3857.0,3175.0,1480.0
2135.0,4017.0,1583.0
2303.0,4018.0,1588.0
2769.0,4028.0,1602.0
3401.0,4048.0,1625.0
4040.0,4065.0,1651.0
665.0,0.0,1920.0
1064.0,54.0,1925.0
1896.0,210.0,1935.0
2816.0,478.0,1955.0
3667.0,790.0,1986.0
652.0,993.0,1935.0
1072.0,976.0,1938.0
1926.0,1044.0,1949.0
2847.0,1145.0,1973.0
3690.0,1292.0,2006.0
1047.0,1930.0,1997.0
1375.0,1941.0,2001.0
2075.0,1968.0,2014.0
2952.0,2027.0,2036.0
3755.0,2115.0,2066.0
1582.0,3055.0,2103.0
1805.0,3055.0,2105.0
2380.0,3069.0,2114.0
3154.0,3112.0,2131.0
3878.0,3153.0,2159.0
2167.0,4038.0,2243.0
2334.0,4041.0,2245.0
2794.0,4056.0,2252.0
3418.0,4082.0,2267.0
4054.0,4095.0,2292.0
837.0,0.0,2868.0
1173.0,48.0,2873.0
1959.0,228.0,2874.0
2862.0,503.0,2883.0
3695.0,818.0,2907.0
798.0,994.0,2884.0
1187.0,995.0,2883.0
1986.0,1063.0,2883.0
2890.0,1170.0,2895.0
3716.0,1318.0,2921.0
1153.0,1953.0,2921.0
1453.0,1963.0,2922.0
2130.0,1986.0,2926.0
2986.0,2046.0,2939.0
3778.0,2130.0,2963.0
1651.0,3071.0,2983.0
1866.0,3071.0,2984.0
2429.0,3087.0,2987.0
3182.0,3132.0,2999.0
3905.0,3167.0,3026.0
2208.0,4042.0,3080.0
2372.0,4048.0,3081.0
2820.0,4067.0,3086.0
3434.0,4093.0,3099.0
4081.0,4095.0,3127.0
1016.0,17.0,3817.0
1334.0,67.0,3822.0
2053.0,248.0,3821.0
2916.0,516.0,3827.0
3725.0,824.0,3840.0
1004.0,997.0,3837.0
1351.0,1006.0,3834.0
2081.0,1069.0,3830.0
2943.0,1184.0,3835.0
3746.0,1333.0,3847.0
1311.0,1972.0,3853.0
1581.0,1976.0,3853.0
2217.0,1996.0,3854.0
3031.0,2061.0,3861.0
3806.0,2139.0,3875.0
1772.0,3068.0,3886.0
1976.0,3070.0,3887.0
2512.0,3093.0,3891.0
3231.0,3144.0,3901.0
3950.0,3174.0,3921.0
2302.0,4022.0,3956.0
2457.0,4031.0,3958.0
2885.0,4056.0,3965.0
3481.0,4082.0,3978.0
4095.0,4079.0,4002.0
